Booking_ID,Pickup_Location,Vehicle_Type,Booking_Status,Booking_Value,Driver_Rating
CNR1105948656,Rajajinagar,Mini,Success,377,4.7
CNR2802366063,Yeshwanthpur,Prime Plus,Canceled by Customer,598,
CNR6991374343,Sarjapur Road,Mini,Driver Not Found,262,
CNR7255651293,Indiranagar,Prime Sedan,Success,423,4.2
CNR8793094228,Hebbal,Mini,Success,2093,4.2
CNR2157554941,Indiranagar,Mini,Success,448,5.0
CNR7722590656,Langford Town,Prime Sedan,Success,389,3.4
CNR6138847019,Shivajinagar,Prime SUV,Driver Not Found,2507,
CNR7680364521,Cox Town,Bike,Success,191,3.9
CNR5882225025,Hennur,Prime SUV,Canceled by Driver,307,
CNR1437010381,MG Road,Mini,Success,906,3.4
CNR1155811297,RT Nagar,Prime SUV,Success,186,3.6
CNR6137101458,Chamarajpet,Mini,Success,497,4.4
CNR9677594189,HSR Layout,Prime Plus,Driver Not Found,469,
CNR1889976401,Yeshwanthpur,Auto,Driver Not Found,410,
CNR6688833082,Richmond Town,Prime Plus,Success,257,4.2
CNR9169384027,KR Puram,Auto,Success,452,3.4
CNR1465905133,BTM Layout,Bike,Success,398,4.2
CNR5358837697,Banashankari,Auto,Success,322,4.0
CNR9506588550,Langford Town,Mini,Success,142,4.7
CNR1501713289,Jayanagar,Mini,Canceled by Customer,348,
CNR3325091670,BTM Layout,Prime SUV,Canceled by Driver,462,
CNR4430675311,Kadugodi,Prime SUV,Success,173,4.3
CNR6244900330,Bellandur,Bike,Success,440,4.7
CNR6933315493,Rajarajeshwari Nagar,Auto,Driver Not Found,415,
CNR4717748218,Yelahanka,eBike,Canceled by Customer,496,
CNR4992975853,Electronic City,Mini,Success,493,3.3
CNR5763105052,Langford Town,Mini,Success,313,4.2
CNR3556677339,Jayanagar,Mini,Success,242,3.1
CNR4909691943,Basavanagudi,Prime SUV,Success,907,3.2
CNR4603302542,Richmond Town,Bike,Success,448,3.0
CNR9649166434,Sahakar Nagar,Prime SUV,Canceled by Driver,747,
CNR2316766799,Langford Town,eBike,Success,964,4.1
CNR7914825088,Malleshwaram,Auto,Canceled by Driver,109,
CNR1724942182,Jayanagar,Auto,Success,176,4.8
CNR8647589432,Nagarbhavi,Auto,Driver Not Found,200,
CNR9240593058,Langford Town,Prime Sedan,Driver Not Found,411,
CNR4646016865,Shivajinagar,Prime SUV,Driver Not Found,269,
CNR8599960373,Magadi Road,Bike,Success,296,3.0
CNR4134066944,Shivajinagar,Auto,Success,450,3.2
CNR8733641055,Padmanabhanagar,eBike,Success,234,3.6
CNR1477332284,JP Nagar,Auto,Success,1343,5.0
CNR9478467309,JP Nagar,Prime SUV,Success,343,3.1
CNR6558532338,Jayanagar,Mini,Driver Not Found,355,
CNR8647507464,Kammanahalli,Prime SUV,Success,866,4.1
CNR8718143127,MG Road,Prime Sedan,Success,131,4.5
CNR1791088242,Cox Town,Prime Sedan,Success,300,3.5
CNR6975846769,Hebbal,Auto,Success,353,3.5
CNR5012898155,Ulsoor,Prime Sedan,Success,885,5.0
CNR7196492984,JP Nagar,Auto,Success,387,4.3
CNR9325046028,KR Puram,Auto,Success,988,4.1
CNR8574131736,Chickpet,Prime Plus,Canceled by Driver,1691,
CNR6186534313,Electronic City,Prime Sedan,Canceled by Customer,374,
CNR4577784490,Richmond Town,Bike,Success,367,4.7
CNR2415202495,KR Puram,Prime Plus,Success,166,4.8
CNR3561032757,Sahakar Nagar,Prime SUV,Success,485,3.3
CNR1459715267,Hebbal,Auto,Success,392,4.0
CNR2489089028,Shivajinagar,eBike,Driver Not Found,923,
CNR4428178907,Peenya,Auto,Success,393,4.3
CNR8128062857,Kadugodi,Auto,Success,423,4.2
CNR6693607658,Majestic,Mini,Success,419,3.0
CNR1458197659,Basavanagudi,Prime SUV,Success,186,4.4
CNR7012605866,Magadi Road,Prime Sedan,Success,975,4.4
CNR9863698235,Whitefield,Bike,Success,355,3.7
CNR1118995021,Basavanagudi,Mini,Success,135,3.7
CNR6510699453,Hosur Road,Bike,Success,645,4.7
CNR3241688488,Banashankari,Auto,Success,400,5.0
CNR4039170792,Hennur,Auto,Success,231,3.4
CNR1270358333,Tumkur Road,Prime Plus,Success,293,3.3
CNR7298020402,Vijayanagar,Bike,Canceled by Customer,306,
CNR6428789508,Ramamurthy Nagar,Prime SUV,Success,1186,3.5
CNR3176025121,Yelahanka,eBike,Success,467,3.5
CNR8985269086,Hennur,Mini,Success,982,3.9
CNR1690888633,Ramamurthy Nagar,eBike,Canceled by Customer,984,
CNR2361626151,Richmond Town,Auto,Success,451,4.2
CNR7543943560,Langford Town,eBike,Success,151,4.9
CNR4371717999,Hosur Road,Mini,Success,113,4.2
CNR3053733962,Electronic City,eBike,Canceled by Driver,445,
CNR3846430468,HSR Layout,Auto,Success,354,5.0
CNR3281086704,KR Puram,eBike,Success,598,3.5
CNR2075323845,Ulsoor,Mini,Success,752,3.1
CNR3752923714,Hebbal,Mini,Success,264,5.0
CNR9762263738,Banashankari,Prime SUV,Success,113,4.6
CNR7845990143,KR Puram,Mini,Success,306,3.3
CNR9294692564,Yelahanka,Bike,Success,329,3.7
CNR7032939037,Rajajinagar,Prime Plus,Success,497,4.4
CNR6120210751,Cox Town,Prime Plus,Canceled by Driver,175,
CNR6013187448,HSR Layout,Prime SUV,Canceled by Driver,429,
CNR6977843259,Jayanagar,Auto,Driver Not Found,600,
CNR6690436758,Kengeri,Auto,Canceled by Customer,608,
CNR7799250991,Marathahalli,Bike,Success,180,3.2
CNR3119664492,Kadugodi,Auto,Success,394,4.0
CNR1410338097,Bannerghatta Road,Prime Plus,Success,117,4.1
CNR3472705541,Richmond Town,Bike,Success,309,4.8
CNR5851166059,Devanahalli,Prime SUV,Success,170,3.9
CNR4401366503,Chickpet,Mini,Success,113,4.6
CNR4812104298,MG Road,Bike,Success,450,3.5
CNR7479922150,Banashankari,eBike,Success,140,3.1
CNR9273603684,Ramamurthy Nagar,Prime Sedan,Driver Not Found,694,
CNR3675489432,Kadugodi,eBike,Success,1688,5.0
CNR2330086810,Devanahalli,Prime SUV,Success,442,3.8
CNR3956406227,Kengeri,Mini,Driver Not Found,192,
CNR3782734295,Kengeri,eBike,Success,210,4.7
CNR7476238168,Ramamurthy Nagar,Bike,Success,848,4.5
CNR9932896183,Hosur Road,eBike,Canceled by Driver,433,
CNR5328522960,Electronic City,Bike,Canceled by Driver,298,
CNR6651844327,Chickpet,Prime SUV,Success,109,4.3
CNR4205256078,Sahakar Nagar,eBike,Success,410,3.3
CNR2848681306,Padmanabhanagar,Prime SUV,Canceled by Driver,547,
CNR9580560841,Bannerghatta Road,Prime Sedan,Canceled by Driver,169,
CNR2406472785,Kammanahalli,Mini,Canceled by Customer,481,
CNR3294185787,Varthur,Bike,Success,1088,3.9
CNR9656284794,Kengeri,Auto,Success,381,4.0
CNR3947814050,Shantinagar,Prime Sedan,Canceled by Driver,878,
CNR4192886610,JP Nagar,Prime SUV,Success,217,4.1
CNR3909945066,Malleshwaram,Mini,Success,196,4.5
CNR8213135880,Majestic,Prime Plus,Canceled by Driver,1085,
CNR3871036513,Ulsoor,eBike,Canceled by Driver,554,
CNR1751803728,Mysore Road,eBike,Success,472,3.5
CNR7160664419,JP Nagar,Prime Sedan,Driver Not Found,182,
CNR6988336476,Magadi Road,Prime Plus,Success,994,3.1
CNR5310975294,Rajajinagar,Prime Plus,Canceled by Driver,410,
CNR3206537329,Kammanahalli,Bike,Canceled by Customer,251,
CNR7178182751,Kengeri,Auto,Success,1850,4.1
CNR4895864531,Varthur,Prime Plus,Success,2405,3.3
CNR1602223940,Mysore Road,Auto,Success,2525,3.0
CNR8870383965,BTM Layout,Prime Plus,Success,974,3.9
CNR5028219061,Bannerghatta Road,Auto,Success,392,3.9
CNR1729643585,Bellandur,Prime SUV,Success,282,3.3
CNR1276426933,Whitefield,Prime Plus,Success,575,4.2
CNR1210866417,Richmond Town,Prime Sedan,Success,419,3.2
CNR1881005173,Marathahalli,Mini,Success,355,4.7
CNR4016586814,Banashankari,Mini,Success,2679,3.8
CNR5407149542,MG Road,Mini,Success,683,4.6
CNR3147870679,MG Road,eBike,Canceled by Driver,467,
CNR4955121337,Peenya,Prime SUV,Canceled by Customer,465,
CNR3675807448,Chamarajpet,Prime Plus,Canceled by Driver,121,
CNR8796987502,JP Nagar,Bike,Success,254,3.7
CNR4272590560,Varthur,Mini,Success,142,3.8
CNR6091016952,Koramangala,Bike,Success,254,4.9
CNR5589410061,Kengeri,Mini,Driver Not Found,124,
CNR2477523636,KR Puram,eBike,Success,1428,3.4
CNR1943543836,Shantinagar,Prime Sedan,Canceled by Driver,763,
CNR7980861170,Rajajinagar,Mini,Success,193,3.9
CNR7472189126,Bellandur,Prime Sedan,Driver Not Found,423,
CNR4168570286,Yelahanka,Prime Plus,Success,772,4.3
CNR7392005729,Whitefield,Prime Plus,Success,517,3.8
CNR4764878289,Chickpet,Mini,Canceled by Driver,562,
CNR3767194763,KR Puram,Mini,Canceled by Driver,462,
CNR1436147904,Shivajinagar,Mini,Canceled by Customer,498,
CNR9156758009,HSR Layout,Prime Sedan,Success,115,4.4
CNR2069122696,Marathahalli,Bike,Success,450,4.4
CNR9710897380,Padmanabhanagar,Prime Sedan,Canceled by Driver,146,
CNR5200666535,Jayanagar,eBike,Success,397,3.9
CNR6618207004,Chickpet,Bike,Success,258,4.7
CNR4829417506,Cox Town,Bike,Success,303,4.2
CNR7826889528,Bellandur,Bike,Success,420,4.7
CNR5188438652,Banashankari,Prime SUV,Success,946,3.8
CNR4393730951,Majestic,Bike,Canceled by Driver,478,
CNR6450376866,Basavanagudi,Bike,Success,426,4.7
CNR9563147267,Sahakar Nagar,Prime Plus,Canceled by Driver,2376,
CNR3232377584,Padmanabhanagar,Mini,Success,480,3.9
CNR4447283649,Frazer Town,Bike,Success,419,4.9
CNR7686466284,Hosur Road,Prime Sedan,Success,443,4.3
CNR5430497924,Cox Town,Mini,Success,440,4.4
CNR2730214838,Ulsoor,Mini,Canceled by Customer,209,
CNR3164827972,Devanahalli,Prime Sedan,Success,992,4.1
CNR6001829434,HSR Layout,Prime Sedan,Driver Not Found,273,
CNR3840223920,Mysore Road,Prime Plus,Success,743,3.0
CNR6805041713,KR Puram,Prime Sedan,Canceled by Driver,258,
CNR8564919280,BTM Layout,Prime SUV,Driver Not Found,547,
CNR2360095944,Kadugodi,eBike,Success,276,4.6
CNR1355360033,RT Nagar,Bike,Success,173,3.1
CNR9067376417,Bellandur,Bike,Canceled by Customer,163,
CNR2750767603,Hulimavu,eBike,Success,124,4.9
CNR5697661504,Bellandur,Bike,Success,211,3.0
CNR4130458417,Langford Town,Bike,Success,279,3.2
CNR3833723678,HSR Layout,Prime Plus,Success,894,4.1
CNR2625048382,Ramamurthy Nagar,Auto,Canceled by Driver,127,
CNR9680157224,Bannerghatta Road,Bike,Canceled by Driver,226,
CNR3474071886,Shivajinagar,Bike,Success,158,4.2
CNR5802617303,Mysore Road,eBike,Success,474,4.0
CNR5571958639,Rajarajeshwari Nagar,Auto,Canceled by Driver,330,
CNR5571493547,Bannerghatta Road,Mini,Success,355,4.6
CNR9970627647,Tumkur Road,Prime SUV,Success,334,4.8
CNR9743994598,Frazer Town,Bike,Success,388,3.4
CNR6447699800,Sahakar Nagar,Auto,Success,453,4.5
CNR4536112396,Padmanabhanagar,Auto,Success,356,3.7
CNR2982210988,Frazer Town,Auto,Success,421,3.4
CNR1640086618,Kadugodi,Mini,Success,695,3.0
CNR3685375702,Cox Town,Prime Sedan,Success,2266,3.2
CNR2921108233,Padmanabhanagar,Mini,Success,763,3.5
CNR2953896911,Yeshwanthpur,Mini,Success,134,4.4
CNR9209323896,Hulimavu,Prime Sedan,Success,467,4.9
CNR6731408384,Hennur,Prime Sedan,Success,387,3.6
CNR9246456516,Chickpet,Prime Sedan,Driver Not Found,525,
CNR2684160778,HSR Layout,eBike,Canceled by Driver,129,
CNR3469231794,Malleshwaram,Bike,Success,637,3.2
CNR4666016966,Magadi Road,Mini,Canceled by Customer,1422,
CNR8555835555,Nagarbhavi,eBike,Canceled by Driver,486,
CNR1737522330,Rajajinagar,Mini,Driver Not Found,229,
CNR6274504382,Peenya,Bike,Canceled by Customer,368,
CNR5858996696,Chamarajpet,Prime Sedan,Success,219,3.4
CNR5887882994,Sarjapur Road,Auto,Success,2752,3.5
CNR6871344790,Basavanagudi,Mini,Success,475,5.0
CNR4483059400,KR Puram,Mini,Success,114,3.2
CNR8786451788,Yelahanka,Auto,Success,124,4.9
CNR5314813853,Hennur,Prime Sedan,Success,864,3.5
CNR3057441535,Kammanahalli,Auto,Success,475,3.5
CNR2822968526,Shantinagar,Mini,Success,102,3.2
CNR8491556052,Majestic,Mini,Success,130,3.7
CNR7383586663,Yelahanka,Auto,Success,174,4.7
CNR3852267059,Hosur Road,Prime Plus,Driver Not Found,471,
CNR2174327699,Tumkur Road,Bike,Canceled by Customer,564,
CNR5186820616,Indiranagar,Auto,Canceled by Customer,694,
CNR6913681615,KR Puram,Prime Sedan,Success,2998,3.6
CNR5742870688,Vijayanagar,Mini,Success,1696,3.9
CNR5559046954,Bannerghatta Road,Prime SUV,Driver Not Found,235,
CNR6574571144,Hulimavu,Prime Sedan,Success,193,3.2
CNR2270203138,Chamarajpet,Auto,Driver Not Found,476,
CNR4134249434,Electronic City,Prime Plus,Success,405,3.3
CNR8003051524,Chickpet,Prime Sedan,Canceled by Customer,365,
CNR3727588219,Nagarbhavi,Prime SUV,Success,489,3.7
CNR3846767917,Indiranagar,Mini,Canceled by Customer,482,
CNR5498736668,Devanahalli,Mini,Success,394,3.6
CNR5962226541,Hulimavu,Prime SUV,Success,845,3.2
CNR6065742190,Marathahalli,Bike,Canceled by Customer,419,
CNR9605218615,Whitefield,Prime Sedan,Canceled by Driver,440,
CNR9968144505,Ramamurthy Nagar,Bike,Success,997,4.0
CNR1542180030,MG Road,Prime SUV,Success,397,3.5
CNR8429487920,Sarjapur Road,Bike,Canceled by Customer,2684,
CNR1188973993,Hulimavu,Prime Plus,Success,243,4.3
CNR3206847512,RT Nagar,Prime Plus,Driver Not Found,273,
CNR9095876146,Devanahalli,Prime SUV,Canceled by Customer,481,
CNR5945363734,HSR Layout,Auto,Success,337,3.9
CNR7030771185,Sahakar Nagar,Prime Plus,Success,917,4.5
CNR5045421697,Hulimavu,Mini,Success,137,3.2
CNR1147589561,KR Puram,eBike,Success,340,3.4
CNR1720389074,Marathahalli,Prime SUV,Success,491,3.2
CNR1154520415,Langford Town,Bike,Success,451,3.7
CNR5216946562,Magadi Road,Prime Plus,Canceled by Driver,729,
CNR8197381960,Varthur,Auto,Success,548,4.8
CNR4176628913,Ulsoor,Prime Plus,Canceled by Driver,421,
CNR3783716326,Indiranagar,Prime Sedan,Success,188,3.4
CNR8627942219,Basavanagudi,Prime Plus,Driver Not Found,202,
CNR4697850986,Mysore Road,Bike,Driver Not Found,277,
CNR5382714811,Whitefield,Prime Plus,Success,124,4.4
CNR7161193927,Kammanahalli,Prime SUV,Canceled by Customer,2367,
CNR5315573312,Magadi Road,Mini,Driver Not Found,692,
CNR8522439021,Hebbal,Mini,Success,196,3.0
CNR2182869138,Ulsoor,Prime Plus,Success,487,4.0
CNR9534260993,Bannerghatta Road,Prime Sedan,Success,427,4.4
CNR6424217570,MG Road,Bike,Driver Not Found,105,
CNR1425336444,Mysore Road,Prime Sedan,Success,454,4.8
CNR6315620338,Hennur,Bike,Success,373,3.7
CNR8704783497,Rajarajeshwari Nagar,Bike,Canceled by Customer,351,
CNR4165743896,Electronic City,Auto,Success,597,3.0
CNR7237193740,HSR Layout,Auto,Canceled by Driver,164,
CNR5169677461,Marathahalli,Prime Sedan,Canceled by Driver,320,
CNR9772387944,Chickpet,Auto,Success,467,3.7
CNR5686870552,Devanahalli,Auto,Driver Not Found,409,
CNR1082745689,BTM Layout,Bike,Success,138,4.0
CNR8486286533,Indiranagar,Prime Plus,Canceled by Driver,232,
CNR1933491262,Bellandur,Auto,Success,599,4.3
CNR8723564325,Hulimavu,Prime Plus,Canceled by Driver,235,
CNR8233249913,Basavanagudi,Mini,Success,1773,4.7
CNR7707771976,Chamarajpet,Prime SUV,Driver Not Found,681,
CNR1839070734,Rajajinagar,Prime SUV,Canceled by Customer,790,
CNR9312614726,Jayanagar,Mini,Canceled by Driver,1824,
CNR4883989423,Padmanabhanagar,Bike,Success,230,3.7
CNR1008401222,Hosur Road,Auto,Canceled by Driver,405,
CNR7209772116,Malleshwaram,Bike,Success,414,3.3
CNR9163690954,Indiranagar,Prime Plus,Canceled by Driver,470,
CNR9744576364,Frazer Town,Prime Sedan,Canceled by Customer,364,
CNR6691512763,Ramamurthy Nagar,Bike,Success,363,4.4
CNR4040863144,Yelahanka,Bike,Canceled by Driver,180,
CNR7587648543,Nagarbhavi,Bike,Success,422,4.2
CNR5940885953,MG Road,Mini,Success,2843,5.0
CNR4892863300,Kengeri,Auto,Success,494,3.3
CNR3566403324,Kammanahalli,Auto,Success,475,3.6
CNR9369909943,HSR Layout,Prime SUV,Canceled by Driver,703,
CNR2145343790,Majestic,Auto,Success,961,3.2
CNR5035804225,Padmanabhanagar,eBike,Canceled by Customer,825,
CNR8844415950,Majestic,Bike,Success,671,4.2
CNR6802495466,Electronic City,Auto,Canceled by Driver,235,
CNR9058458502,JP Nagar,Bike,Driver Not Found,191,
CNR6820555720,HSR Layout,Prime Sedan,Success,424,4.0
CNR3373187192,Koramangala,eBike,Success,798,3.9
CNR8191507888,Yelahanka,Bike,Success,899,4.8
CNR7523702388,Rajajinagar,Auto,Success,143,4.5
CNR1438434993,MG Road,Bike,Success,234,4.4
CNR1910287120,Devanahalli,Bike,Canceled by Driver,434,
CNR1756764780,Cox Town,Prime SUV,Canceled by Driver,313,
CNR8652768368,Banashankari,Prime SUV,Canceled by Driver,519,
CNR6223996830,Malleshwaram,eBike,Driver Not Found,1703,
CNR5872102275,Hosur Road,Prime Sedan,Success,145,3.8
CNR1666057153,Kammanahalli,Prime SUV,Success,586,3.4
CNR3107173490,Yeshwanthpur,Auto,Success,443,4.5
CNR5632341275,Magadi Road,Mini,Canceled by Customer,677,
CNR6690509849,Shivajinagar,Prime Plus,Canceled by Customer,217,
CNR9537931178,Shantinagar,Prime SUV,Success,469,4.0
CNR1963117160,Koramangala,Prime Plus,Canceled by Customer,1276,
CNR2723392666,HSR Layout,Prime SUV,Success,761,3.2
CNR5791197094,Bannerghatta Road,eBike,Success,146,4.5
CNR5369208150,Malleshwaram,Prime Sedan,Success,174,4.6
CNR9780691752,Richmond Town,Auto,Success,195,4.4
CNR3860694783,Rajajinagar,Prime Sedan,Success,195,4.3
CNR4228061995,Richmond Town,Auto,Driver Not Found,373,
CNR5265272882,Majestic,Prime Plus,Success,627,3.5
CNR2731122809,Ulsoor,Auto,Canceled by Driver,764,
CNR2684993731,Hennur,Prime Plus,Success,213,4.8
CNR5760158074,Peenya,eBike,Success,134,4.4
CNR8052285011,JP Nagar,Prime SUV,Canceled by Driver,1207,
CNR3085074835,HSR Layout,Auto,Driver Not Found,204,
CNR8851208067,Sarjapur Road,Mini,Canceled by Driver,457,
CNR1410545631,Varthur,Prime Sedan,Success,352,4.5
CNR6076028030,Sahakar Nagar,Prime Plus,Success,364,4.3
CNR7462025264,Ulsoor,Prime SUV,Canceled by Customer,647,
CNR5667523421,Majestic,Prime Plus,Driver Not Found,385,
CNR2890532236,MG Road,Bike,Driver Not Found,313,
CNR4277961844,Electronic City,Prime Plus,Success,855,4.6
CNR8870997123,KR Puram,Mini,Success,2402,3.4
CNR9722096963,Malleshwaram,Prime SUV,Canceled by Driver,194,
CNR9630426974,Majestic,Mini,Canceled by Customer,341,
CNR2975594366,Rajarajeshwari Nagar,Prime Sedan,Canceled by Customer,2404,
CNR1814370124,Majestic,eBike,Success,625,4.5
CNR6942063921,Electronic City,Auto,Canceled by Driver,570,
CNR8832022034,KR Puram,Bike,Driver Not Found,412,
CNR4415220182,Tumkur Road,Bike,Success,290,4.8
CNR3152911114,Basavanagudi,Auto,Success,395,4.7
CNR5922901745,Hulimavu,Prime SUV,Success,318,3.0
CNR3810688901,Yelahanka,Bike,Success,445,4.1
CNR4609424982,Cox Town,Bike,Canceled by Driver,235,
CNR2948640941,RT Nagar,Mini,Success,495,4.6
CNR9489720049,Kammanahalli,Prime Sedan,Success,267,4.9
CNR3933524051,Cox Town,Auto,Success,144,3.4
CNR4847201498,Hennur,Prime Sedan,Canceled by Driver,1156,
CNR3232053774,Yeshwanthpur,Mini,Success,486,4.1
CNR3062823640,Shivajinagar,Mini,Success,239,3.2
CNR3134389062,Nagarbhavi,eBike,Success,545,4.8
CNR5874543178,Rajajinagar,Auto,Success,330,3.7
CNR5966115947,Majestic,Prime Plus,Canceled by Customer,224,
CNR1287404294,Cox Town,Prime SUV,Success,160,3.8
CNR5616880199,Ramamurthy Nagar,Auto,Success,273,4.2
CNR9497817678,Jayanagar,Prime Plus,Success,185,4.1
CNR5148078290,Basavanagudi,Bike,Success,453,3.2
CNR5741842318,JP Nagar,Mini,Success,676,4.0
CNR2852034436,Padmanabhanagar,Mini,Canceled by Driver,484,
CNR5387677718,Kengeri,Bike,Success,184,3.6
CNR6695535082,Ramamurthy Nagar,Bike,Canceled by Driver,717,
CNR3986573572,Koramangala,eBike,Success,442,5.0
CNR5368895056,Whitefield,eBike,Success,183,3.4
CNR2282573638,Electronic City,Bike,Canceled by Driver,1866,
CNR4731620289,Shivajinagar,Mini,Success,978,4.3
CNR9005445727,Jayanagar,Auto,Success,213,3.5
CNR5025734710,Basavanagudi,Prime Plus,Driver Not Found,727,
CNR1319886587,Basavanagudi,Prime Plus,Canceled by Driver,153,
CNR1965270152,Marathahalli,Prime Plus,Success,508,3.9
CNR2408468186,Nagarbhavi,Prime Sedan,Success,2929,3.7
CNR1896642972,HSR Layout,Bike,Success,359,4.0
CNR6590204334,Richmond Town,Prime Sedan,Success,660,4.1
CNR2847869670,Kengeri,Auto,Success,335,5.0
CNR1413837181,HSR Layout,Mini,Success,443,3.2
CNR8567213994,Hebbal,Auto,Success,496,3.4
CNR3505403691,Majestic,Mini,Success,313,4.6
CNR8756736153,RT Nagar,Auto,Success,366,5.0
CNR5803133786,Ulsoor,eBike,Canceled by Driver,302,
CNR3269410711,Basavanagudi,Prime Plus,Driver Not Found,101,
CNR5438630521,Shantinagar,Auto,Success,980,3.2
CNR3448597473,Tumkur Road,Prime Plus,Driver Not Found,417,
CNR3880781707,Ramamurthy Nagar,Bike,Canceled by Driver,287,
CNR2756473173,Padmanabhanagar,Prime SUV,Success,398,4.7
CNR6820424156,Langford Town,Mini,Success,364,4.9
CNR1109173101,MG Road,Mini,Success,174,4.9
CNR3264470933,Malleshwaram,Bike,Canceled by Driver,460,
CNR6019547397,Peenya,Bike,Success,376,3.4
CNR2111020891,Basavanagudi,Mini,Success,465,4.2
CNR8494813950,Yeshwanthpur,Prime Plus,Success,428,3.6
CNR4553762115,Kammanahalli,Prime Plus,Success,1527,3.5
CNR8446968362,RT Nagar,Prime SUV,Success,237,3.4
CNR6644901640,Frazer Town,eBike,Canceled by Customer,207,
CNR8520536670,Rajajinagar,Prime Plus,Success,325,4.5
CNR5547923316,HSR Layout,Prime SUV,Success,445,3.4
CNR2849216184,Bannerghatta Road,Prime Sedan,Success,393,3.1
CNR6538915597,KR Puram,Mini,Success,341,3.4
CNR8619213265,Bellandur,eBike,Canceled by Customer,969,
CNR4487613662,Magadi Road,Mini,Canceled by Driver,367,
CNR3340205401,Varthur,Bike,Canceled by Driver,200,
CNR4237630748,Varthur,Prime Plus,Success,366,4.5
CNR1633974237,Langford Town,Auto,Success,319,4.7
CNR9442458842,Ramamurthy Nagar,Prime Plus,Canceled by Driver,177,
CNR4329317788,Shivajinagar,Mini,Success,493,4.5
CNR8737233105,Magadi Road,Prime SUV,Success,291,3.7
CNR4553210322,JP Nagar,Prime Plus,Success,329,3.8
CNR4593573026,Vijayanagar,Prime SUV,Success,444,3.4
CNR9637027806,Yeshwanthpur,Prime SUV,Driver Not Found,415,
CNR6133957969,Magadi Road,Auto,Driver Not Found,332,
CNR2742825111,Basavanagudi,eBike,Success,403,3.4
CNR5404314089,Kammanahalli,Prime Sedan,Canceled by Driver,955,
CNR3669162068,Hulimavu,Auto,Success,213,4.1
CNR6959365970,Bannerghatta Road,eBike,Success,136,3.0
CNR6156372807,Yeshwanthpur,Prime SUV,Success,594,3.9
CNR9635864163,Whitefield,Prime Plus,Success,162,3.9
CNR2765645497,Kengeri,Auto,Canceled by Driver,1310,
CNR8822979782,Ramamurthy Nagar,Prime Sedan,Success,885,4.2
CNR5766426576,Malleshwaram,Auto,Canceled by Customer,423,
CNR8543627414,Chamarajpet,Bike,Success,351,4.1
CNR3453039313,Yeshwanthpur,Bike,Success,2540,4.7
CNR8997226138,Chamarajpet,Prime Plus,Canceled by Driver,255,
CNR9044323319,Chickpet,eBike,Driver Not Found,841,
CNR6857994184,Hosur Road,Bike,Canceled by Driver,127,
CNR7986160255,Shivajinagar,Prime Sedan,Driver Not Found,843,
CNR6287830119,Indiranagar,Prime SUV,Canceled by Driver,653,
